index,,name,sku,selling_price,original_price,currency,availability,color,category,source,,breadcrumbs,description,brand,images,country,language,average_rating,reviews_count,crawled_at
251,,Adilette Comfort Sandals,GV9713,28,$35 ,USD,InStock,Blue,Shoes,adidas United States,,Swim/Shoes,"Slide feet first into comfort. With a classic design, these adidas slides are the epitome of versatility and laid-back vibes. A contoured footbed delivers plush cushioning. A stylish bandage upper features adidas branding.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/041f4db70f7d4e338eeead1a00bad4bf_9366/Adilette_Comfort_Sandals_Blue_GV9713_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/0c065cd15c244f849918ad1a00bae261_9366/Adilette_Comfort_Sandals_Blue_GV9713_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/440d17ba7f864c8aa2c7ad1a00bae924_9366/Adilette_Comfort_Sandals_Blue_GV9713_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d0e7fc925bc24969b6f3ad1a00baf0f4_9366/Adilette_Comfort_Sandals_Blue_GV9713_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7d5448e1568646d6a6c6ad1a00baf907_9366/Adilette_Comfort_Sandals_Blue_GV9713_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/797c188431084e6e8de0ad1a00badcc1_9366/Adilette_Comfort_Sandals_Blue_GV9713_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ebec428ddb9045ae917ead1a0105d89f_9366/Adilette_Comfort_Sandals_Blue_GV9713_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/13d81acd78154fa6959cad1a00bb02fa_9366/Adilette_Comfort_Sandals_Blue_GV9713_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/3eb283856fd64eb0ad1cad1a00bb0bdf_9366/Adilette_Comfort_Sandals_Blue_GV9713_42_detail.jpg",USA,en,4.7,7291,50:55.1
252,,Samba OG Shoes,GX1024,81,$90 ,USD,InStock,White,Shoes,adidas United States,,Originals/Shoes,"You don't have to step out on the pitch to rock the clean, classic look of adidas Samba shoes. First designed as a grippy, cold-weather soccer shoe, today's Samba is just as much of an icon in the city as it was on the field back when. Throwback colors and lettering let you honor the original version every time you lace up.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d23de6f34d9f47ecae8bad130106d3a5_9366/Samba_OG_Shoes_White_GX1024_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d2a4a6734ba74094bc46ad130106e1be_9366/Samba_OG_Shoes_White_GX1024_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c876fd9d677346ad9109ad130106e7f2_9366/Samba_OG_Shoes_White_GX1024_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c86a8e30fd0641e084a6ad130106edf4_9366/Samba_OG_Shoes_White_GX1024_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6cb915d54d9745ccb450ad130106f4fc_9366/Samba_OG_Shoes_White_GX1024_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/413d111de0384294a0dbad130106dca0_9366/Samba_OG_Shoes_White_GX1024_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/349dd6ac9179465da967ad1301255c06_9366/Samba_OG_Shoes_White_GX1024_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/77b4950d23ae4d2293cfad130106fecd_9366/Samba_OG_Shoes_White_GX1024_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c3cb301c02e3486c99a9ad13010701fe_9366/Samba_OG_Shoes_White_GX1024_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/cac1e96beaab45788f38ad4f0095a0d7_9366/Samba_OG_Shoes_White_GX1024_HM1.jpg",USA,en,4.7,1891,50:55.2
253,,Advantage Eco Shoes,GZ2792,56,$70 ,USD,InStock,White,Shoes,adidas United States,,Men/Shoes,"Embrace your greener side. These tennis-inspired shoes have a clean, minimalist style that highlights their use of recycled materials. The speckled outsole owes its varied hues to the recycled PU pellets held within, giving new life to old things.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/22fa49cdbdf34180a120ad1d00be2eef_9366/Advantage_Eco_Shoes_White_GZ2792_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c8374f32e99644f288ebad1d00be45d8_9366/Advantage_Eco_Shoes_White_GZ2792_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/80ae6423ec7b4fada79aad1d00c27cc5_9366/Advantage_Eco_Shoes_White_GZ2792_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e19b4f905ccb4351bc47ad1d00c283db_9366/Advantage_Eco_Shoes_White_GZ2792_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/938de4a38ca143f291c8ad1d00c28ada_9366/Advantage_Eco_Shoes_White_GZ2792_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c2a98e6cfbf34df2a4ecad1d00be393b_9366/Advantage_Eco_Shoes_White_GZ2792_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/19feb8a030dd4d4baeacad1d00c29b36_9366/Advantage_Eco_Shoes_White_GZ2792_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/073e0cea5f55415d84b2ad1d00c29208_9366/Advantage_Eco_Shoes_White_GZ2792_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/030ddb10fe504e449086ad1d0116fb39_9366/Advantage_Eco_Shoes_White_GZ2792_42_detail.jpg",USA,en,4.6,619,50:55.8
254,,Samba OG Shoes,GZ7039,63,$90 ,USD,InStock,White,Shoes,adidas United States,,Originals/Shoes,"The original adidas Samba first hit the football pitch in 1950. Over the past 70 years, every generation has made these shoes their own. There's just something special about the low-profile shape and retro details. Of course, timeless doesn't mean static. This pair features fresh colors and graphics along the serrated 3-Stripes and heel tab. And the best part? It's designed with the future in mind.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6acb5bf812b74304807bacb8011d8825_9366/Samba_OG_Shoes_White_GZ7039_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/80800b5a143a4558a034acb8011d940f_9366/Samba_OG_Shoes_White_GZ7039_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c31e64952bb642648a5dacb8011d9c80_9366/Samba_OG_Shoes_White_GZ7039_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8345546db33a42708caeacb8011da265_9366/Samba_OG_Shoes_White_GZ7039_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e454944b80484adc8677acb8011da984_9366/Samba_OG_Shoes_White_GZ7039_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/590a2c3cada14513ba0eacb8011d8ded_9366/Samba_OG_Shoes_White_GZ7039_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c339e2a19c0240ffa26facb8011dbda3_9366/Samba_OG_Shoes_White_GZ7039_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5172f5735fd84a1f835eacb8011daf34_9366/Samba_OG_Shoes_White_GZ7039_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5fcaad9a2f6247029d9aacb8011db4a3_9366/Samba_OG_Shoes_White_GZ7039_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2fa80dee40d84fa59efead1d009956bd_9366/Samba_OG_Shoes_White_GZ7039_HM1.jpg",USA,en,4.7,1891,50:55.8
255,,Classic Next Generation Athlete Backpack,GU1737,35,$50 ,USD,InStock,Green,Accessories,adidas United States,,Training/Accessories,"Train. Work. Chill. Create. All in a day's routine. With a roomy main compartment and lots of pockets, this adidas backpack keeps you on track and organized through your busy schedule. Durable ripstop stands up to wear and tear, and a padded laptop compartment gives you quick access to your technology. The drawcord-plus-flap closure ensures your valuables stay secure. 

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2ef80dba0b054078a6a4ad1900c11611_9366/Classic_Next_Generation_Athlete_Backpack_Green_GU1737_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/925eaf96bcb74061b68aad1900c11d0d_9366/Classic_Next_Generation_Athlete_Backpack_Green_GU1737_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b933f92d366849aaa759ad1900c1231d_9366/Classic_Next_Generation_Athlete_Backpack_Green_GU1737_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/3c34e462ee404aef8056ad1900c12adf_9366/Classic_Next_Generation_Athlete_Backpack_Green_GU1737_05_hover_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7053c088eb414cada942ad1900c1306b_9366/Classic_Next_Generation_Athlete_Backpack_Green_GU1737_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/03097be6ae184863980fad1900c136ad_9366/Classic_Next_Generation_Athlete_Backpack_Green_GU1737_42_detail.jpg",USA,en,4.9,28,50:55.9
256,,Real Madrid Scarf,GU0074,18,$22 ,USD,InStock,White,Accessories,adidas United States,,Soccer/Accessories,Soccer support with frills. Hold your club colors high with this adidas Real Madrid Scarf. It has traditional fringe on either end and the club's name and badge front and center. The soft knit fabric ensures you keep reaching for it well beyond match day.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/0204dd0210164ef9bef5ace600905c17_9366/Real_Madrid_Scarf_White_GU0074_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b51dc3ac6062473db4c5ace600906297_9366/Real_Madrid_Scarf_White_GU0074_41_detail_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/bb0e1e5795ab42e7b6b5ace600906849_9366/Real_Madrid_Scarf_White_GU0074_42_detail.jpg",USA,en,4.8,5,50:56.1
257,,Court Rallye Slip Shoes,FY4553,44,$55 ,USD,InStock,Black,Shoes,adidas United States,,Originals/Shoes,"Nothing says low-key like a slip-on. Clean, simple and packed with adidas Skateboarding DNA, these Court Rallye shoes are everything you need and nothing you don't. Their canvas upper feels extra comfy with a padded ankle collar, and the flexible vulcanized outsole grips city streets.

Our cotton products support more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f3024eb4fb8f46c780a4ac7500ffc2b4_9366/Court_Rallye_Slip_Shoes_Black_FY4553_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/0b8b30a6763348dd830bac7500ffa5bd_9366/Court_Rallye_Slip_Shoes_Black_FY4553_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1e426cf22af0474dbff0ac750100edda_9366/Court_Rallye_Slip_Shoes_Black_FY4553_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5074908472b640259e2fac750101089f_9366/Court_Rallye_Slip_Shoes_Black_FY4553_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e4d290233bfe4d6a9593ac750100b17c_9366/Court_Rallye_Slip_Shoes_Black_FY4553_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1f9e6262154442c1b057ac75010097e3_9366/Court_Rallye_Slip_Shoes_Black_FY4553_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/63db5c3ee5c64350a501ac7500ffdd89_9366/Court_Rallye_Slip_Shoes_Black_FY4553_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8bb04af225f947149ab1ac7501003723_9366/Court_Rallye_Slip_Shoes_Black_FY4553_42_detail.jpg",USA,en,4.5,449,50:56.2
258,,Sport Duffel Bag,GU3145,40,$50 ,USD,InStock,Burgundy,Accessories,adidas United States,,Women/Accessories,"Grab your gear and go. This adidas duffel bag gives you plenty of room and pockets to organize and access your training essentials. Carry it two ways with a shoulder strap and handles. Adjust the straps and handles to make them more comfortable. Two-tone color keeps your look chic.

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5a3fa1d09c554f04930cad1900c31df6_9366/Sport_Duffel_Bag_Burgundy_GU3145_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/01a282edb16b43cab14ead1900c321aa_9366/Sport_Duffel_Bag_Burgundy_GU3145_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/53917a63d15c470280b2ad1900c32760_9366/Sport_Duffel_Bag_Burgundy_GU3145_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a19e18137b4f48e29181ad1900c32e30_9366/Sport_Duffel_Bag_Burgundy_GU3145_05_hover_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4ea36b69122f4873b5ecad1900c33521_9366/Sport_Duffel_Bag_Burgundy_GU3145_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4eaf3534cdf146e2b551ad1900c33d6a_9366/Sport_Duffel_Bag_Burgundy_GU3145_42_detail.jpg",USA,en,5,3,50:56.3
259,,Advantage Shoes,EF0211,40,$50 ,USD,InStock,White,Shoes,adidas United States,,Kids/Shoes,Comfort off the court. These kids' tennis-inspired shoes have a smooth leather-like upper with perforated 3-Stripes. A plush sockliner cushions their every step.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a38674e98a6947a2a1b7aa480120f10f_9366/Advantage_Shoes_White_EF0211_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b7f150fc7b5a4e3097c1aa4801237398_9366/Advantage_Shoes_White_EF0211_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e971db61067c42f2bd21aa4801238179_9366/Advantage_Shoes_White_EF0211_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e5789f3cedff469ba74baa4801238d24_9366/Advantage_Shoes_White_EF0211_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ef6a445fadf64486bbfbaa48012398a3_9366/Advantage_Shoes_White_EF0211_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ec6f5bd6ae734c368034aa480120fcf2_9366/Advantage_Shoes_White_EF0211_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/0d54e8b32e42461ca9bfaa480123a967_9366/Advantage_Shoes_White_EF0211_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5e221d23777e4361b893aa48012ee4da_9366/Advantage_Shoes_White_EF0211_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d54963a6d7f54d2c930baa48012ef086_9366/Advantage_Shoes_White_EF0211_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8a66c940df344aa4a35daa48012efa8e_9366/Advantage_Shoes_White_EF0211_43_detail.jpg",USA,en,4.8,545,50:56.4
260,,Classic Next Generation Athlete Backpack,GU0870,35,$50 ,USD,InStock,Black,Accessories,adidas United States,,Training/Accessories,"Train. Work. Chill. Create. All in a day's routine. With a roomy main compartment and lots of pockets, this adidas backpack keeps you on track and organized through your busy schedule. Durable ripstop stands up to wear and tear, and a padded laptop compartment gives you quick access to your technology. The drawcord-plus-flap closure ensures your valuables stay secure. 

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d99b8a5bac5f4d5eba48ad1900bdd4f0_9366/Classic_Next_Generation_Athlete_Backpack_Black_GU0870_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/17c39d3ecbd84d18a4e6ad1900bddb46_9366/Classic_Next_Generation_Athlete_Backpack_Black_GU0870_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/68de9200d93d49bbbf5aad1900bde139_9366/Classic_Next_Generation_Athlete_Backpack_Black_GU0870_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7ae4cadefff248aa9a4ead1900bde8f0_9366/Classic_Next_Generation_Athlete_Backpack_Black_GU0870_05_hover_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4ae5d6be969c4fa3acf1ad1900bdefd5_9366/Classic_Next_Generation_Athlete_Backpack_Black_GU0870_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c76cd50bf371426f8648ad1900bdf6be_9366/Classic_Next_Generation_Athlete_Backpack_Black_GU0870_42_detail.jpg",USA,en,4.9,28,50:56.5
261,,OZWEEGO Shoes,H04260,77,$110 ,USD,InStock,White,Shoes,adidas United States,,Women/Shoes,"No need to announce your arrival when you have these adidas OZWEEGO Shoes laced on. Their bold, bulky build does all the talking for you. The retro-inspired sneakers also go ahead and take care of your comfort, kindly provided by the dreamy Adiprene cushioning and an EVA midsole.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4b4e3461aef54a52965eacb8010caaa8_9366/OZWEEGO_Shoes_White_H04260_01_standard.jpg~https://assets.adidas.com/videos/w_600,f_auto,q_auto/432fe46580424000b2c0ad6c009ae005_d98c/OZWEEGO_Shoes_White_H04260_video.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b82e99851d074b19b4caacb8010cb4f9_9366/OZWEEGO_Shoes_White_H04260_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/565ee42f12b3492c8688acb8010cb9c1_9366/OZWEEGO_Shoes_White_H04260_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/32899c102a45465c993cacb8010cbe7b_9366/OZWEEGO_Shoes_White_H04260_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/09b69b161ca249c98304acb8010cc3ae_9366/OZWEEGO_Shoes_White_H04260_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f715778aff934e698f50acb8010cad80_9366/OZWEEGO_Shoes_White_H04260_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2b7e8a6749a448d78a88acb8010cd670_9366/OZWEEGO_Shoes_White_H04260_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c0176ac2193c4e84aca7acb8010cc6a6_9366/OZWEEGO_Shoes_White_H04260_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/fcdba4394ef94c50815cacb8010ccbfa_9366/OZWEEGO_Shoes_White_H04260_42_detail.jpg",USA,en,4.8,332,50:56.6
262,,Court Rallye Slip Shoes,H05006,50,$55 ,USD,InStock,Black,Shoes,adidas United States,,Originals/Shoes,"Nothing says low-key like a slip-on. Clean, simple and packed with adidas Skateboarding DNA, these Court Rallye shoes are everything you need and nothing you don't. Their canvas upper feels extra comfy with a padded ankle collar, and the flexible vulcanized outsole grips city streets.

Our cotton products support more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2f52f821f6344495a8e4ace7015d6f33_9366/Court_Rallye_Slip_Shoes_Black_H05006_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/969df30ed3604492b6c3ace7015e3619_9366/Court_Rallye_Slip_Shoes_Black_H05006_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/16445127840f448ea107ace701622e10_9366/Court_Rallye_Slip_Shoes_Black_H05006_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5a9da988dc5440d8ad9aace7015ff4bf_9366/Court_Rallye_Slip_Shoes_Black_H05006_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ef3795f753d54e499c77ace7015acf5e_9366/Court_Rallye_Slip_Shoes_Black_H05006_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/bacee34439f946369544ace7015ee654_9366/Court_Rallye_Slip_Shoes_Black_H05006_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f24005ef5355478cb8e7ace7015e9714_9366/Court_Rallye_Slip_Shoes_Black_H05006_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9a68076f3a5f4ec696f0ace7015dcbf8_9366/Court_Rallye_Slip_Shoes_Black_H05006_42_detail.jpg",USA,en,4.5,449,50:56.7
263,,Nizza Shoes,GZ8656,52,$65 ,USD,InStock,White,Shoes,adidas United States,,Men/Shoes,"Slam dunk your street style. These adidas Nizza Shoes are a reissue of the classic 1978 B-ball trainers. The canvas upper keeps it real, and real soft. The signature toe bumper polishes off the look. Game on.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ae7acf37e23d4af29c6aacbd0124f2d6_9366/Nizza_Shoes_White_GZ8656_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/0d9e47e5f03148139e4aacbd0124d931_9366/Nizza_Shoes_White_GZ8656_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f26bf37242d1431f8be1acbd01244213_9366/Nizza_Shoes_White_GZ8656_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/76740fa37e834c3ba0b2acbd0123408f_9366/Nizza_Shoes_White_GZ8656_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8c5907abcc2c4824b682acbd01265b62_9366/Nizza_Shoes_White_GZ8656_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/adb476aa85434f7c9305acbd01255c21_9366/Nizza_Shoes_White_GZ8656_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f53580e7a0cf4aeb9031acbd01245cfa_9366/Nizza_Shoes_White_GZ8656_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c3dbef3707954eb39f57acbd012717c9_9366/Nizza_Shoes_White_GZ8656_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a18b5574288640cd833cacbd012676b1_9366/Nizza_Shoes_White_GZ8656_42_detail.jpg",USA,en,4.6,1050,50:56.8
