Product ID,Product Name,Category,Price,Discount,Tax Rate,Stock Level,Supplier ID,Customer Age Group,Customer Location,Customer Gender,Shipping Cost,Shipping Method,Return Rate,Seasonality,Popularity Index
P3527,Fiction,Books,727.16,0,12,164,S422,25-34,"New York, USA",Non-Binary,12.92,Overnight,15.7,No,76
P3392,Formal Shoes,Footwear,1093.85,20,15,100,S377,18-24,"Houston, USA",Non-Binary,45.35,Standard,19.56,Yes,99
P6645,Dress,Apparel,1602.11,25,5,490,S481,45-54,"London, UK",Female,10.87,Overnight,3.25,No,88
P2131,Slippers,Footwear,633.64,20,8,53,S772,45-54,"Sydney, Australia",Female,40.9,Express,13.41,Yes,32
P1607,Gaming Console,Electronics,1224.84,0,8,83,S502,45-54,"Phoenix, USA",Non-Binary,45.24,Overnight,5.91,No,35
P1939,Running Shoes,Footwear,1126.42,25,8,342,S757,55+,"New York, USA",Male,27.38,Standard,3.11,Yes,9
P6869,Speaker,Electronics,1811.1,0,15,427,S531,35-44,"New York, USA",Non-Binary,11.16,Express,6.87,No,86
P7839,Dishwasher,Home Appliances,925.97,15,8,293,S536,25-34,"Paris, France",Male,44.7,Overnight,11.94,No,28
P5560,Skirt,Apparel,1009.96,10,10,60,S626,25-34,"Tokyo, Japan",Non-Binary,29.58,Express,15.8,Yes,11
P7595,Toaster,Home Appliances,250.23,5,5,135,S919,55+,"Chicago, USA",Non-Binary,1.78,Express,1.23,Yes,82
P4330,Biographies,Books,304.02,25,10,273,S951,35-44,"New York, USA",Non-Binary,23.05,Overnight,8.34,No,99
P7278,Smartwatch,Electronics,1171.24,10,8,66,S523,18-24,Singapore,Male,22.24,Overnight,15.02,No,5
P1160,Fiction,Books,1233.25,10,8,200,S865,45-54,"Mumbai, India",Male,20.73,Express,9.04,No,2
P6759,Comics,Books,582.66,0,5,277,S834,25-34,"Berlin, Germany",Male,16.93,Overnight,11.6,Yes,64
P8845,Tablet,Electronics,189.97,5,5,105,S793,55+,"Mumbai, India",Male,36.47,Overnight,6.52,No,51
P8206,Sneakers,Footwear,1812.98,5,12,254,S324,55+,Singapore,Male,34,Standard,5.02,No,10
P8221,Graphic Novels,Books,1982.53,20,8,279,S554,55+,"Toronto, Canada",Non-Binary,21.28,Overnight,16.3,No,39
P7027,Flats,Footwear,1915.55,15,15,199,S399,55+,"Los Angeles, USA",Female,41.01,Overnight,18.17,No,47
P7003,Air Conditioner,Home Appliances,1628.6,5,15,362,S272,35-44,"Berlin, Germany",Non-Binary,34.84,Express,1.95,Yes,1
P8805,Dishwasher,Home Appliances,1453.84,5,5,447,S657,55+,"Mumbai, India",Male,40.29,Standard,9.66,No,52
P7254,Formal Shoes,Footwear,326.93,15,8,206,S728,35-44,"New York, USA",Non-Binary,26.11,Express,11.64,No,47
P6164,Sweater,Apparel,1239.81,10,8,141,S598,35-44,"Paris, France",Male,18.4,Standard,2.23,No,57
P6252,Graphic Novels,Books,416.73,0,10,256,S998,45-54,"Phoenix, USA",Male,5.67,Express,14.5,Yes,62
P3898,Graphic Novels,Books,777.21,5,5,313,S650,35-44,"Tokyo, Japan",Female,21.75,Express,17.91,Yes,83
P7823,Heels,Footwear,1690.11,5,8,87,S764,18-24,"Dubai, UAE",Non-Binary,24.05,Standard,16.72,Yes,97
P4275,Textbooks,Books,83.69,5,15,358,S781,25-34,"Toronto, Canada",Non-Binary,6.98,Overnight,14.95,No,58
P6742,Boots,Footwear,740.51,25,8,85,S525,25-34,Singapore,Non-Binary,40.92,Standard,17.61,No,97
P7296,Dress,Apparel,562.74,10,12,177,S575,35-44,"Mumbai, India",Female,29.31,Standard,8.95,Yes,55
P9625,Cookbooks,Books,961.2,15,8,265,S379,55+,"Tokyo, Japan",Non-Binary,37.77,Express,13.57,Yes,63
P5558,Jacket,Apparel,1131.56,10,15,415,S172,55+,"Chicago, USA",Female,28.79,Overnight,15.73,Yes,56
P2566,Smartphone,Electronics,536.45,20,12,216,S858,18-24,"Mumbai, India",Male,45.4,Overnight,18.81,Yes,90
P2305,Biographies,Books,645.19,10,10,364,S135,55+,"Los Angeles, USA",Non-Binary,14.86,Overnight,8.98,No,58
P9173,Boots,Footwear,1889.62,15,8,374,S941,55+,"Houston, USA",Non-Binary,42.35,Standard,8.88,No,92
P5937,Formal Shoes,Footwear,1945.61,10,8,83,S473,35-44,"Phoenix, USA",Male,36.56,Overnight,7.88,Yes,8
P3773,Skirt,Apparel,759.03,20,5,292,S840,55+,"Chicago, USA",Male,19.05,Standard,6.62,No,43
P8639,Magazines,Books,317.92,25,12,69,S474,25-34,"London, UK",Male,20.9,Overnight,12.68,No,74
P1027,Blender,Home Appliances,1524.35,20,12,232,S585,18-24,"Sydney, Australia",Male,35.51,Express,17.72,No,52
P5245,Speaker,Electronics,1395.25,0,5,463,S726,25-34,"Mumbai, India",Male,26.99,Express,3.26,Yes,45
P8365,Smartphone,Electronics,1864.68,10,5,169,S362,25-34,"Cape Town, South Africa",Female,33.53,Overnight,7.63,No,75
P4056,Comics,Books,1019.02,20,15,17,S341,18-24,"Berlin, Germany",Male,19.07,Overnight,2.09,Yes,79
P2186,Flats,Footwear,530.14,15,5,134,S110,18-24,"Tokyo, Japan",Male,28.23,Overnight,4.05,No,91
P8440,Dress,Apparel,1294.43,10,8,229,S447,18-24,"New York, USA",Male,46.49,Express,17.25,No,59
P4361,Speaker,Electronics,1419.96,15,5,45,S998,18-24,"Dubai, UAE",Male,40.93,Overnight,5.02,Yes,38
P3636,Smartwatch,Electronics,1896.31,20,8,69,S283,25-34,"Sydney, Australia",Male,24.35,Standard,16.91,No,29
P5230,Smartwatch,Electronics,172.63,5,5,332,S419,55+,"London, UK",Non-Binary,33.12,Standard,4.15,Yes,39
P8668,Washing Machine,Home Appliances,1982.37,25,5,202,S420,25-34,"Dubai, UAE",Male,19.48,Express,1.36,Yes,12
P5607,Air Conditioner,Home Appliances,561.53,25,10,26,S420,18-24,"Berlin, Germany",Non-Binary,43.63,Standard,5.95,Yes,57
P7530,Hiking Shoes,Footwear,1390.14,15,8,248,S510,18-24,"Tokyo, Japan",Female,42.5,Standard,4.2,Yes,100
P7017,Non-Fiction,Books,1101.04,0,12,412,S529,35-44,"Sydney, Australia",Non-Binary,35.69,Overnight,13.31,Yes,93
P1639,Speaker,Electronics,1509.11,25,8,401,S753,25-34,"Cape Town, South Africa",Non-Binary,5.18,Express,1.79,No,41
P6567,Graphic Novels,Books,1231.92,20,15,252,S386,45-54,"Chicago, USA",Female,19.62,Standard,10.92,Yes,61
P3010,Tablet,Electronics,561.36,0,10,309,S437,55+,"Toronto, Canada",Female,13.75,Standard,18.14,Yes,59
P6316,Magazines,Books,1467.23,10,10,488,S798,55+,"Sydney, Australia",Non-Binary,22.73,Standard,6.98,No,25
P1719,Jacket,Apparel,220.44,20,10,377,S450,45-54,Singapore,Female,15.34,Overnight,16.65,No,1
P8696,Dress,Apparel,866.57,20,12,458,S756,25-34,"Paris, France",Female,18.57,Standard,12.1,Yes,25
P9410,Heels,Footwear,1855.3,10,5,106,S538,18-24,"Cape Town, South Africa",Male,16.11,Standard,18.21,No,83
P3423,Sandals,Footwear,1754.25,25,15,203,S553,55+,"Phoenix, USA",Female,16.76,Overnight,5.21,Yes,23
P2103,Blender,Home Appliances,25.11,5,10,464,S255,45-54,"New York, USA",Female,6.03,Express,16.45,Yes,25
P9109,Washing Machine,Home Appliances,129.73,0,5,213,S468,25-34,"Berlin, Germany",Female,21.77,Express,18.58,Yes,56
P4120,Headphones,Electronics,357.03,5,10,278,S526,35-44,"Mumbai, India",Female,6.76,Overnight,10.32,Yes,53
P9206,Vacuum Cleaner,Home Appliances,1649.2,10,5,415,S856,18-24,"New York, USA",Male,37.25,Standard,7.24,Yes,8
P3354,Shirt,Apparel,194.98,5,8,488,S121,35-44,"Cape Town, South Africa",Female,8.67,Standard,13.18,Yes,55
P1845,Jeans,Apparel,932.64,15,15,223,S819,45-54,"Chicago, USA",Female,25.19,Overnight,13.01,No,93
P7742,Monitor,Electronics,1860.04,0,12,246,S855,18-24,"Dubai, UAE",Male,36.33,Standard,16.83,Yes,87
P5574,Textbooks,Books,1514.39,20,15,34,S932,35-44,Singapore,Non-Binary,44.76,Express,18.02,No,10
P5249,Slippers,Footwear,1878.48,0,8,79,S693,55+,"Phoenix, USA",Female,3.77,Overnight,14.29,Yes,25
P9519,Socks,Apparel,1011.45,10,10,74,S296,55+,"Los Angeles, USA",Non-Binary,25.28,Express,15.87,No,96
P3979,Air Conditioner,Home Appliances,1348.17,20,12,219,S381,55+,"Berlin, Germany",Male,20.17,Overnight,2.64,Yes,61
P6922,Headphones,Electronics,722.89,20,10,311,S805,35-44,"Tokyo, Japan",Female,2.5,Overnight,3.99,Yes,59
P9667,Washing Machine,Home Appliances,1746.2,10,10,486,S564,18-24,Singapore,Male,16.04,Express,18.87,No,30
P8661,Vacuum Cleaner,Home Appliances,568.15,20,12,49,S626,45-54,Singapore,Non-Binary,48.37,Overnight,17,No,83
P2776,Washing Machine,Home Appliances,1399.43,0,5,64,S329,45-54,Singapore,Non-Binary,13.97,Overnight,13.68,Yes,20
P4828,Dishwasher,Home Appliances,903.47,10,12,20,S418,35-44,"Berlin, Germany",Male,40.87,Overnight,12.78,No,18
P7296,Heels,Footwear,1960.78,5,12,159,S524,25-34,"Sydney, Australia",Male,40.13,Standard,17.14,Yes,35
P3824,Laptop,Electronics,205.89,15,12,9,S886,55+,"New York, USA",Male,9.53,Overnight,5.75,Yes,70
P3874,Hiking Shoes,Footwear,480.01,10,10,345,S672,18-24,"Phoenix, USA",Female,1.76,Standard,18.97,Yes,55
P9388,Gaming Console,Electronics,1662.74,10,12,350,S445,45-54,"Los Angeles, USA",Non-Binary,48.13,Overnight,3.99,No,61
P5493,Non-Fiction,Books,703.79,20,5,401,S709,18-24,"Paris, France",Male,41.41,Express,5.28,No,2
P8803,Headphones,Electronics,1040.28,10,15,336,S368,55+,"Berlin, Germany",Non-Binary,19.21,Overnight,11.36,No,43
P7616,Skirt,Apparel,924.05,10,15,344,S289,35-44,"Paris, France",Female,41.82,Standard,12.4,Yes,93
P6680,Magazines,Books,205.79,20,12,320,S402,35-44,"Cape Town, South Africa",Male,7.8,Express,13.41,Yes,2
P3482,Gaming Console,Electronics,325.34,10,12,74,S665,35-44,"Cape Town, South Africa",Female,30.86,Overnight,9.23,No,47
P4419,Non-Fiction,Books,668.77,10,15,481,S934,55+,"Los Angeles, USA",Female,15.38,Standard,15.42,Yes,42
P8976,Flats,Footwear,742.33,5,5,240,S383,35-44,"Toronto, Canada",Female,10.53,Express,8.49,No,21
P2874,Laptop,Electronics,1014.95,10,8,442,S221,35-44,"Sydney, Australia",Non-Binary,22.88,Standard,4.25,No,89
P5494,Camera,Electronics,641.2,25,12,79,S100,35-44,"Berlin, Germany",Female,18.35,Express,12.58,No,47
P1919,Dress,Apparel,742.43,10,15,156,S110,45-54,"Paris, France",Non-Binary,10.02,Express,4.01,Yes,19
P1038,Speaker,Electronics,1429.46,0,8,425,S171,35-44,"Toronto, Canada",Non-Binary,16.33,Overnight,13.44,Yes,86
P7238,Speaker,Electronics,221.92,5,10,291,S680,25-34,"New York, USA",Non-Binary,13.94,Express,10.31,No,69
P4470,Shirt,Apparel,1089.49,5,12,186,S560,35-44,"Toronto, Canada",Female,42.73,Express,9.06,Yes,57
P5930,Formal Shoes,Footwear,495,5,8,448,S558,45-54,"Berlin, Germany",Male,19.3,Overnight,8.99,No,5
P5100,Toaster,Home Appliances,146.53,25,15,320,S603,55+,"Chicago, USA",Non-Binary,2.84,Standard,18.76,Yes,14
P3205,Blender,Home Appliances,1876.82,20,5,132,S152,55+,Singapore,Female,36.21,Express,5.61,Yes,21
P1498,Comics,Books,1304.94,20,15,57,S934,45-54,"New York, USA",Non-Binary,13.12,Express,2.69,Yes,58
P1756,Laptop,Electronics,1077.6,10,8,483,S549,35-44,Singapore,Male,24.56,Express,2.34,Yes,52
P9412,Textbooks,Books,916.34,10,10,500,S824,45-54,"Toronto, Canada",Male,36.41,Express,19.11,Yes,39
P6973,Biographies,Books,797.33,15,5,467,S224,35-44,"Paris, France",Male,34.71,Express,3.66,No,86
P2683,Dishwasher,Home Appliances,1458.14,0,15,471,S537,55+,"Tokyo, Japan",Non-Binary,44.26,Standard,14.11,Yes,40
P4263,Socks,Apparel,1110.34,10,8,204,S993,55+,"Houston, USA",Female,37.35,Overnight,15.56,Yes,58
P8423,Smartwatch,Electronics,447.59,20,15,467,S861,55+,"Mumbai, India",Male,13.26,Overnight,12.11,No,49
P2936,Dishwasher,Home Appliances,1911.06,15,15,203,S827,18-24,"Tokyo, Japan",Male,8.25,Standard,19.29,Yes,70
P5580,Gaming Console,Electronics,1220.55,15,12,73,S507,45-54,"Phoenix, USA",Female,17.96,Standard,19.74,No,27
P7260,Biographies,Books,154.04,5,8,487,S223,35-44,"Cape Town, South Africa",Non-Binary,25.39,Express,10.03,Yes,98
P4064,Shirt,Apparel,448.67,0,8,494,S528,35-44,"Dubai, UAE",Male,18.2,Express,15.7,No,6
P1869,Non-Fiction,Books,1863.62,5,15,251,S871,25-34,"Paris, France",Non-Binary,33.87,Express,9.03,Yes,94
P7578,Dress,Apparel,901.3,0,8,55,S689,45-54,"Toronto, Canada",Female,39.74,Express,10.5,No,19
P5847,Jacket,Apparel,1548.61,15,8,84,S914,55+,"Sydney, Australia",Male,17.6,Standard,14.33,No,11
P4055,Non-Fiction,Books,183.72,15,8,219,S919,18-24,"New York, USA",Male,48.33,Overnight,18.87,No,84
P5475,Jacket,Apparel,1183.95,25,8,302,S487,45-54,"Los Angeles, USA",Male,40.84,Overnight,19.93,Yes,73
P3515,Shirt,Apparel,524.45,0,12,236,S596,25-34,"Mumbai, India",Male,6.15,Overnight,10.72,Yes,67
P7057,Gaming Console,Electronics,928.98,0,15,316,S448,18-24,"Chicago, USA",Male,15.12,Express,16.92,Yes,36
P4880,Dress,Apparel,1313.38,10,5,276,S954,35-44,Singapore,Male,43.91,Overnight,17.39,Yes,80
P9749,Camera,Electronics,1911.03,15,12,474,S406,45-54,"Dubai, UAE",Female,17.69,Express,3.26,No,71
P2952,Tablet,Electronics,1151.74,10,10,374,S518,55+,"Berlin, Germany",Female,22.07,Standard,1.62,Yes,93
P4208,Cookbooks,Books,1895.45,10,12,316,S686,45-54,"London, UK",Female,19.3,Overnight,16.24,Yes,33
P2996,Washing Machine,Home Appliances,1888.22,5,8,195,S908,18-24,"Paris, France",Female,8.69,Overnight,13.69,No,0
P1646,Heels,Footwear,1301.69,0,15,61,S773,55+,"Phoenix, USA",Female,40.36,Standard,6.13,No,12
P7233,Speaker,Electronics,205.71,5,5,296,S622,55+,"Cape Town, South Africa",Female,43.97,Express,5.2,No,97
P7193,Dress,Apparel,1251.6,5,8,217,S118,35-44,"Chicago, USA",Male,27.43,Express,19.28,No,14
P4203,Blender,Home Appliances,11.41,0,15,264,S147,55+,"Tokyo, Japan",Non-Binary,49.45,Standard,8.53,No,25
P8800,Formal Shoes,Footwear,1500.78,5,12,500,S373,35-44,"Toronto, Canada",Non-Binary,45.15,Express,1.42,No,56
P1783,Socks,Apparel,744.6,20,10,135,S774,35-44,"New York, USA",Male,22.94,Standard,8.85,No,66
P3288,Jacket,Apparel,1111.59,10,5,7,S122,55+,"Houston, USA",Female,47.04,Standard,12.71,No,65
P7338,Magazines,Books,1373.04,25,12,117,S319,45-54,"Houston, USA",Female,16.52,Standard,2.1,No,77
P7326,Graphic Novels,Books,1901.02,10,8,422,S563,45-54,"Los Angeles, USA",Female,32.4,Overnight,11.67,No,50
P8433,Sandals,Footwear,237.26,10,5,295,S363,18-24,"Paris, France",Non-Binary,38.35,Express,18.96,No,22
P8763,Toaster,Home Appliances,423.42,5,10,205,S837,55+,"London, UK",Female,5.01,Overnight,9.64,Yes,75
P5051,Camera,Electronics,1416.46,5,12,102,S920,45-54,"Sydney, Australia",Female,8.15,Standard,9.11,Yes,28
P5812,Air Conditioner,Home Appliances,1723.05,10,5,161,S203,45-54,"Chicago, USA",Female,32.16,Standard,11.41,No,42
P4005,Graphic Novels,Books,683.85,0,12,139,S300,35-44,"Tokyo, Japan",Male,48.2,Overnight,11.57,No,71
P1735,Jeans,Apparel,384.13,25,5,63,S752,35-44,"Toronto, Canada",Non-Binary,32.59,Overnight,15.32,Yes,50
P5270,Sweater,Apparel,1136.34,20,15,451,S527,55+,"Toronto, Canada",Non-Binary,17.58,Overnight,9.29,Yes,63
P1037,Textbooks,Books,1366.92,20,12,224,S275,35-44,"Toronto, Canada",Female,6.91,Standard,18.61,No,60
P2864,Flats,Footwear,398.55,25,8,404,S767,45-54,"Paris, France",Male,31.91,Standard,18.36,No,23
P1412,Cookbooks,Books,1961.65,20,15,416,S637,45-54,"Mumbai, India",Female,16.08,Standard,19.22,No,93
P6771,Heels,Footwear,1037.96,20,5,145,S617,18-24,"Paris, France",Female,3.38,Overnight,15.62,No,6
P7175,Smartphone,Electronics,1857.67,10,12,437,S661,45-54,Singapore,Female,11.33,Standard,19.98,No,49
P9234,Heels,Footwear,1967.2,5,5,143,S999,35-44,"Tokyo, Japan",Female,31.71,Express,18.55,No,77
P1505,Textbooks,Books,1314.14,5,15,180,S853,45-54,"Houston, USA",Male,24.14,Overnight,4.04,No,47
P1579,Washing Machine,Home Appliances,88.87,0,10,216,S756,55+,"Phoenix, USA",Non-Binary,21.72,Standard,15.76,No,85
P4359,T-shirt,Apparel,564.05,5,15,207,S630,35-44,"Dubai, UAE",Non-Binary,22.63,Standard,11.44,No,82
P5478,Gaming Console,Electronics,1200.08,5,5,361,S208,25-34,Singapore,Female,2.48,Express,19.16,No,54
P1729,Dress,Apparel,1650.35,20,15,249,S136,55+,"Mumbai, India",Male,47.7,Express,5.32,No,95
P1298,Graphic Novels,Books,1389.08,15,12,267,S577,18-24,"Berlin, Germany",Male,31.22,Standard,11.08,No,54
P9123,Air Conditioner,Home Appliances,90.13,5,5,185,S789,25-34,"New York, USA",Male,3.54,Overnight,4.61,Yes,77
P8132,Microwave,Home Appliances,31.29,15,10,170,S298,45-54,"Phoenix, USA",Male,30.71,Overnight,1.48,No,90
P8479,Textbooks,Books,32.92,25,10,492,S172,55+,"London, UK",Male,2.61,Express,5.78,No,12
P2790,Slippers,Footwear,1228.21,5,8,99,S215,35-44,"Phoenix, USA",Male,13.26,Standard,18.68,Yes,20
P5950,Monitor,Electronics,1873.92,0,15,165,S572,55+,"New York, USA",Non-Binary,36.74,Express,5.43,Yes,62
P3324,Blender,Home Appliances,1819.18,20,10,24,S143,18-24,"Berlin, Germany",Non-Binary,21.94,Standard,17.65,Yes,8
P8834,Shorts,Apparel,964.01,10,12,176,S643,55+,"Los Angeles, USA",Non-Binary,41.73,Overnight,5,No,94
P8143,Sweater,Apparel,1115.47,10,15,0,S505,18-24,"Mumbai, India",Male,3.57,Express,7.02,No,61
P6774,Slippers,Footwear,1273.56,15,15,281,S728,45-54,"London, UK",Male,15.36,Express,7.12,No,19
P5522,Tablet,Electronics,1596.24,0,5,347,S623,55+,"New York, USA",Female,8.94,Overnight,1.01,No,7
P5592,Camera,Electronics,1458.04,10,12,253,S334,45-54,"London, UK",Female,31.9,Overnight,5.42,Yes,49
P4889,Sneakers,Footwear,1678.73,10,15,135,S879,45-54,"Toronto, Canada",Non-Binary,3.26,Overnight,17.7,Yes,39
P1150,Toaster,Home Appliances,88.52,25,5,1,S844,35-44,"Houston, USA",Non-Binary,8.22,Standard,14.56,Yes,33
P2012,Smartphone,Electronics,1159.93,25,5,154,S989,35-44,"Mumbai, India",Male,41.68,Express,11.07,No,93
P5785,Socks,Apparel,1901.98,5,15,351,S616,25-34,"Chicago, USA",Female,8.02,Overnight,14.87,Yes,10
P4456,Formal Shoes,Footwear,1933.6,20,12,115,S165,45-54,"Dubai, UAE",Female,29.4,Standard,10.97,Yes,11
P4805,Gaming Console,Electronics,1078.77,20,12,190,S339,18-24,"Chicago, USA",Male,21.99,Express,2.7,No,8
P1369,Skirt,Apparel,1600.47,0,5,278,S405,55+,"New York, USA",Male,40.38,Express,12.05,Yes,33
P9483,Shorts,Apparel,454.51,10,10,67,S289,25-34,"Dubai, UAE",Non-Binary,24.55,Express,4.08,Yes,5
P8583,Jacket,Apparel,1331.12,25,5,178,S102,55+,"Tokyo, Japan",Non-Binary,35.4,Overnight,11.98,Yes,56
P8126,Smartphone,Electronics,1693.11,15,5,6,S472,18-24,"London, UK",Female,5.88,Overnight,8.97,Yes,93
P4745,Formal Shoes,Footwear,1339.15,10,12,138,S749,45-54,"Dubai, UAE",Non-Binary,12.31,Overnight,17.54,Yes,11
P4145,Camera,Electronics,1332.91,0,10,64,S684,45-54,"Houston, USA",Male,33.78,Overnight,5.41,No,12
P8458,Heels,Footwear,384.17,10,8,138,S358,18-24,Singapore,Non-Binary,39.42,Standard,8.11,No,88
P5001,Heels,Footwear,965.16,20,10,191,S620,35-44,"Los Angeles, USA",Non-Binary,49.85,Standard,16.77,Yes,12
P8364,Cookbooks,Books,394.86,20,10,337,S784,45-54,"Dubai, UAE",Female,13.34,Standard,10.87,Yes,34
P7589,Formal Shoes,Footwear,1161.28,20,10,335,S517,25-34,"Chicago, USA",Non-Binary,21.16,Overnight,6.82,Yes,9
P4757,Gaming Console,Electronics,1376.46,25,10,129,S437,25-34,"Toronto, Canada",Non-Binary,19.45,Overnight,5.35,Yes,72
P1620,Cookbooks,Books,1751.54,20,12,475,S441,25-34,"Los Angeles, USA",Male,47.43,Express,6.68,No,98
P3043,Monitor,Electronics,1025.13,5,5,163,S627,25-34,"Chicago, USA",Non-Binary,21.07,Standard,2.19,Yes,59
P2787,Magazines,Books,57.56,15,8,353,S101,35-44,"Paris, France",Non-Binary,25.07,Overnight,3.62,No,68
P7793,Dress,Apparel,67.5,0,8,35,S601,55+,"Los Angeles, USA",Non-Binary,22.67,Overnight,7.23,Yes,88
P9444,Jacket,Apparel,1500.61,0,8,229,S511,25-34,"Chicago, USA",Male,8.68,Express,13.36,Yes,7
P1380,Comics,Books,115.93,10,5,343,S597,45-54,"Phoenix, USA",Male,41.83,Express,13.63,Yes,60
P7021,Gaming Console,Electronics,651.57,25,8,321,S578,25-34,"Berlin, Germany",Male,34,Standard,5.87,Yes,41
P4671,Skirt,Apparel,1342.03,25,5,81,S816,25-34,"Mumbai, India",Male,6.16,Standard,15.38,Yes,75
P6480,Smartphone,Electronics,1368.47,10,15,165,S482,45-54,"Los Angeles, USA",Female,6.24,Overnight,12.94,Yes,34
P5512,Shorts,Apparel,1308.34,0,8,241,S967,45-54,"Houston, USA",Non-Binary,7.33,Standard,13.97,No,55
P7582,Sandals,Footwear,1600.08,10,15,369,S476,55+,"Berlin, Germany",Non-Binary,23.74,Express,15.95,No,0
P3323,Non-Fiction,Books,1827.6,15,8,498,S538,18-24,Singapore,Non-Binary,11.41,Standard,8.25,No,30
P3395,Sweater,Apparel,1729.6,0,15,293,S587,35-44,"London, UK",Non-Binary,21.92,Overnight,18.07,Yes,71
P1976,Comics,Books,1019.98,25,10,172,S103,18-24,"Tokyo, Japan",Female,26.9,Standard,1.56,No,9
P4033,Jeans,Apparel,1268.62,5,8,280,S717,35-44,"Tokyo, Japan",Male,31.56,Overnight,17.7,No,76
P3409,Smartwatch,Electronics,1272.37,25,12,482,S937,35-44,"Cape Town, South Africa",Male,29.94,Standard,5.42,Yes,58
P3236,Gaming Console,Electronics,1773.52,0,12,90,S638,55+,"London, UK",Male,21.06,Express,2.61,No,24
P9545,Hiking Shoes,Footwear,1279.25,0,15,49,S627,55+,"New York, USA",Female,14.58,Overnight,3.67,No,42
P6822,Slippers,Footwear,52.14,25,5,18,S232,18-24,"Phoenix, USA",Male,41.09,Standard,18.06,No,58
P4438,Heels,Footwear,1551.9,20,8,276,S987,35-44,"Dubai, UAE",Non-Binary,3.37,Overnight,15.65,Yes,14
P9425,Speaker,Electronics,1979.83,5,5,143,S572,18-24,Singapore,Male,46.51,Express,11.98,Yes,60
P6442,Hiking Shoes,Footwear,816.13,5,15,68,S954,18-24,"Phoenix, USA",Male,45.9,Overnight,1.67,No,75
P7284,Monitor,Electronics,492.49,15,5,43,S390,45-54,"Phoenix, USA",Non-Binary,34.65,Overnight,3.37,No,68
P8285,Slippers,Footwear,757.34,0,12,61,S896,18-24,"Chicago, USA",Female,26.14,Overnight,2.09,No,27
P3485,Toaster,Home Appliances,1104.33,5,15,214,S215,55+,Singapore,Non-Binary,40.23,Express,19.63,Yes,75
P1181,Jeans,Apparel,1411.05,15,10,21,S176,45-54,"Berlin, Germany",Male,33.9,Standard,13.01,No,21
P8444,Refrigerator,Home Appliances,1975.21,5,10,276,S304,45-54,"Toronto, Canada",Female,29.47,Overnight,13.95,No,61
P5001,Hiking Shoes,Footwear,65.76,10,5,423,S402,25-34,"London, UK",Female,17.53,Express,2.62,No,96
P7671,Dress,Apparel,389.83,15,8,345,S495,18-24,"Toronto, Canada",Male,24.49,Overnight,9.33,No,95
P2576,Toaster,Home Appliances,1438.97,15,15,108,S101,25-34,"Dubai, UAE",Female,41.34,Express,8.28,Yes,54
P1992,Camera,Electronics,1231.65,5,5,389,S664,55+,Singapore,Non-Binary,32.19,Standard,14.02,Yes,75
P3534,Blender,Home Appliances,376.47,15,5,273,S789,45-54,"Dubai, UAE",Male,8.65,Standard,8.43,Yes,13
P7829,Boots,Footwear,1737.87,25,10,423,S146,35-44,"Phoenix, USA",Non-Binary,41.49,Express,14.69,Yes,50
P4169,Vacuum Cleaner,Home Appliances,832.8,0,8,462,S974,25-34,"Los Angeles, USA",Female,3.32,Express,6.14,No,37
P7680,Refrigerator,Home Appliances,930.59,15,8,488,S148,55+,"Mumbai, India",Male,9.13,Overnight,2.98,Yes,15
P3616,Headphones,Electronics,1655.44,25,5,456,S308,35-44,"Tokyo, Japan",Male,39.89,Overnight,3.19,Yes,85
P3098,Boots,Footwear,562.39,10,12,404,S334,25-34,"Houston, USA",Male,32.2,Standard,19.34,Yes,40
P4982,Speaker,Electronics,1640.44,0,12,369,S541,35-44,"Toronto, Canada",Non-Binary,42.01,Standard,7.91,Yes,58
